"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","",""
"INTERNATIONAL BUSINESS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"235
INTL BUS","","","","","","","","","","","","","","","","","","",""
"","200
001","212","2.900","17.0","19.3","21.7","20.3","16.0","3.8","0.9","0.9",".",".",".",".",".",".",".","."
"","002
200","128","2.930","17.2","23.4","24.2","15.6","12.5","5.5","1.6",".",".",".",".",".",".",".",".","."
"International Business","Course Total","340","2.911","17.1","20.9","22.6","18.5","14.7","4.4","1.2","0.6",".",".",".",".",".",".",".","."
"Intro to Business French","313
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","365
000A","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","365
001","12","3.292","25.0","33.3","16.7","25.0",".",".",".",".",".",".",".",".",".",".",".","."
"Contemporary Topics","Course Total","14","3.361","28.6","28.6","21.4","21.4",".",".",".",".",".",".",".",".",".",".",".","."
"","399
000A","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
000B","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","3","3.750","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","222
399","71","3.986","97.2","2.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Reading & Research-Intl Bus","Course Total","74","3.962","95.9","4.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Global Issues in Management","403
001","12","3.417","25.0","41.7","25.0","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"","420
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","420
002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Global Marketing Strategy","Course Total","4","***","","","","","","","","","","","","","","","",""
"Latin Amer Economc Develpmt","462
001","7","3.714","57.1","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Rdg & Rsch-Internal Bus","799
091","1","***","","","","","","","","","",".",".",".",".",".",".","."
"INTL BUS
235","Dept. Total","454","3.026","31.3","18.9","19.4","14.8","11.0","3.3","0.9","0.4",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"235
INTL BUS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","1","1.000",".",".",".",".",".","100.0",".",".",".",".",".",".",".",".",".","."
