"BIOLOGY CORE CURRICULUM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","",""
"Evolution,Ecology,&Genetics","301
001","121","3.384","48.8","2.5","38.0","1.7","7.4","1.7",".",".",".",".",".",".",".",".",".","."
"","302
001","18","3.750","61.1","27.8","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","302
002","25","3.700","44.0","52.0","4.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","302
003","21","3.738","57.1","33.3","9.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","302
004","21","3.643","47.6","33.3","19.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","302
005","24","3.625","45.8","33.3","20.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Evol,Ecol,&Genetics Lab","Course Total","109","3.688","50.5","36.7","12.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Organismal Biology","323
001","125","3.164","32.8","10.4","35.2","4.8","15.2","0.8","0.8",".",".",".",".",".",".",".",".","."
"","324
001","14","3.893","78.6","21.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
324","16","3.688","56.3","25.0","18.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","324
003","13","3.885","84.6","7.7","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","324
004","14","3.893","78.6","21.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Organismal Biology Lab","Course Total","57","3.833","73.7","19.3","7.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"BIOCORE
206","Dept. Total","412","3.417","47.8","16.3","26.2","1.9","6.8","0.7","0.2",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","",""
"Sophomore","","104","3.324","43.3","15.4","28.8","1.9","8.7","1.9",".",".",".",".",".",".",".",".",".","."
"Junior","","222","3.447","49.1","16.7","26.1","1.4","6.3",".","0.5",".",".",".",".",".",".",".",".","."
"Senior","","84","3.476","50.0","16.7","23.8","3.6","6.0",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","410","3.423","47.8","16.3","26.3","2.0","6.8","0.5","0.2",".",".",".",".",".",".",".",".","."
"Special","","2","2.200","50.0",".",".",".",".","50.0",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","412","3.417","47.8","16.3","26.2","1.9","6.8","0.7","0.2",".",".",".",".",".",".",".",".","."
