"TERM : 1052","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2004-2005","","","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"HISTORY OF SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","","","","","",""
"HIST SCI
456","Dept. Total","410","3.361","29.5","27.8","25.4","4.4","3.9","0.2","1.0","6.8","",".","0.5","",".","",".","",".","0.5",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","35","3.197","20.0","17.1","45.7","2.9","8.6",".",".",".","",".",".","",".","",".","",".","5.7",".","."
"Sophomore","","102","3.240","19.6","38.2","30.4","5.9","2.9",".","2.9",".","",".",".","",".","",".","",".",".",".","."
"Junior","","87","3.429","35.6","29.9","23.0","5.7","4.6",".",".","1.1","",".",".","",".","",".","",".",".",".","."
"Senior","","131","3.321","27.5","27.5","28.2","4.6","4.6","0.8","0.8","6.1","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","355","3.312","26.5","30.1","29.3","5.1","4.5","0.3","1.1","2.5","",".",".","",".","",".","",".","0.6",".","."
"Special","","2","",".",".",".",".",".",".",".","100.0","",".",".","",".","",".","",".",".",".","."
"Graduate","","56","3.891","48.2","12.5",".",".",".",".",".","30.4","",".","8.9","",".","",".","",".",".",".","."
"","Dept. Total","413","3.361","29.3","27.6","25.2","4.4","3.9","0.2","1.0","6.8","",".","1.2","",".","",".","",".","0.5",".","."
