"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"992","025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","031","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","033","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","039","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","046","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","056","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","059","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Physical","Course Total","70","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","039","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","049","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","057","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"993","067","5","***","","","","","","","","","",".",".",".",".",".",".","."
"993","073","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Analytical","Course Total","26","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"994","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","009","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"994","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","045","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"994","056","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","058","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","066","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Inorganic","Course Total","33","",".",".",".",".",".",".",".","93.9","3.0",".",".","3.0",".",".",".","."
"995
Rsch-Macromolecular Chem","004","4","***","","","","","","","","","",".",".",".",".",".",".","."
"996","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"996","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","039","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"996","049","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","065","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","069","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Materials Chemistry","Course Total","16","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
