"TERM : 1052","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2004-2005","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"JOURN AND MASS COMMUNICA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","","",""
"JOURN
Dept. Total
512","1469","3.421","35.3","28.4","21.4","5.4","2.5","0.6","0.5","1.8","",".","3.7","",".","",".","0.3",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","40","3.400","37.5","37.5","15.0","2.5","2.5","2.5","2.5",".","",".",".","",".","",".",".",".",".","."
"Sophomore","302","3.389","32.8","32.8","22.2","8.3","2.3",".","1.3",".","",".",".","",".","",".","0.3",".",".","."
"Junior","365","3.307","26.6","26.6","34.8","5.8","3.3","0.8","0.3","0.3","",".","1.4","",".","",".",".",".","0.3","."
"Senior","557","3.441","36.1","31.8","18.1","5.4","2.9","0.9","0.2",".","",".","4.7","",".","",".",".",".",".","."
"Undergraduates","1264","3.385","32.6","30.7","23.8","6.1","2.8","0.7","0.6","0.1","",".","2.5","",".","",".","0.1",".","0.1","."
"Special","15","3.670","60.0","13.3","13.3","6.7",".",".",".",".","",".",".","",".","",".","6.7",".",".","."
"Graduate","189","3.776","51.3","14.3","6.3","1.1",".",".",".","13.2","",".","12.2","",".","",".","1.1",".","0.5","."
"Prof Yr 3","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Dept. Total","1469","3.421","35.3","28.4","21.4","5.4","2.5","0.6","0.5","1.8","",".","3.7","",".","",".","0.3",".","0.1","."
