"CLINICAL LABORATORY SCIEN","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"628
CLNLABSC","","","","","","","","","","","","","","","","","","",""
"Intro to Clinical Lab Science","102
001","53","3.934","90.6","5.7","3.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Hematology I","515
001","27","3.463","29.6","40.7","22.2","7.4",".",".",".",".",".",".",".",".",".",".",".","."
"Clinical Chemistry I","525
001","25","3.380","24.0","28.0","48.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Lab Diagnos-Infect Disease I","535
001","27","3.093","3.7","33.3","40.7","22.2",".",".",".",".",".",".",".",".",".",".",".","."
"The Female Reproductive System","540
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Practice I","541
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"The Respiratory System","543
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Immunohematology","001
550","22","3.341","27.3","22.7","45.5",".","4.5",".",".",".",".",".",".",".",".",".",".","."
"Clin Immunol & Applied Tech","560
001","24","3.146","8.3","29.2","54.2",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"","575
001","10","3.850","80.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","575
002","12","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","575
004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Clinical Lab Science Practicum","Course Total","23","3.777","65.2","30.4","4.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Management Seminar","620
001","27","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Directed Study","699
029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"CLNLABSC
628","Dept. Total","232","3.454","50.4","21.1","23.7","3.4","1.3",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"628
CLNLABSC","","","","","","","","","","","","","","","","","","",""
"Freshmen","","5","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","14","3.857","78.6","14.3","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","40","3.217","55.0","12.5","12.5","15.0","5.0",".",".",".",".",".",".",".",".",".",".","."
"Senior","","173","3.476","45.7","24.3","28.3","1.2","0.6",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","232","3.454","50.4","21.1","23.7","3.4","1.3",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","232","3.454","50.4","21.1","23.7","3.4","1.3",".",".",".",".",".",".",".",".",".",".","."
