"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"WOMENS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","","",""
"WOMEN ST
963","Dept. Total","1102","3.477","41.6","30.1","16.5","5.3","2.6","0.6","1.1","1.4","",".",".","",".","",".","",".","0.7",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","167","3.437","38.9","31.1","16.2","9.0","3.0",".","1.2",".","",".",".","",".","",".","",".","0.6",".","."
"Sophomore","","202","3.495","42.6","33.7","12.9","6.9","2.5","0.5","1.0",".","",".",".","",".","",".","",".",".",".","."
"Junior","","311","3.444","36.7","34.1","17.0","4.8","2.6","0.6","1.3","1.0","",".",".","",".","",".","",".","1.9",".","."
"Senior","","403","3.492","44.4","25.6","18.6","3.5","2.7","1.0","1.0","2.7","",".",".","",".","",".","",".","0.2",".","0.2"
"Undergraduates","","1083","3.470","41.0","30.4","16.7","5.4","2.7","0.6","1.1","1.3","",".",".","",".","",".","",".","0.7",".","0.1"
"Special","","2","3.250",".","50.0","50.0",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","16","3.933","81.3","12.5",".",".",".",".",".","6.3","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","1102","3.477","41.6","30.1","16.5","5.3","2.6","0.6","1.1","1.4","",".",".","",".","",".","",".","0.7",".","0.1"
