"","664
002","6","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Fieldwork-Physical Disabil","Course Total","16","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Neural Basis-Norm&Path Mov","713
001","7","4.000","85.7",".",".",".",".",".",".","14.3",".",".",".",".",".",".",".","."
"Directed Study","799
012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"THER SCI
939","Dept. Total","241","3.692","46.9","29.9","7.9","0.8","0.4","0.4","0.4","0.4",".","12.9",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"939
THER SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","10","3.150","30.0","30.0","30.0",".",".",".","10.0",".",".",".",".",".",".",".",".","."
"Sophomore","","23","3.760","56.5","34.8","8.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","16","3.794","62.5","31.3","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","181","3.683","44.2","30.4","7.2","0.6","0.6","0.6",".",".",".","16.6",".",".",".",".",".","."
"Undergraduates","","230","3.679","46.1","30.9","8.3","0.4","0.4","0.4","0.4",".",".","13.0",".",".",".",".",".","."
"Special","","2","4.000","50.0",".",".",".",".",".",".","50.0",".",".",".",".",".",".",".","."
"Graduate","","8","3.900","75.0","12.5",".","12.5",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 2","","1","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Professionals","","1","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","Dept. Total","241","3.692","46.9","29.9","7.9","0.8","0.4","0.4","0.4","0.4",".","12.9",".",".",".",".",".","."
