"","990
017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","15","",".",".",".",".",".",".",".","86.7",".",".",".","13.3",".",".",".","."
"Independent Study","999
009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"THEATRE
942","Dept. Total","1185","3.513","50.3","23.6","14.6","3.7","3.3","1.1","1.1","1.6",".",".",".","0.2","0.1","0.2","0.1","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","",""
"Freshmen","","181","3.653","66.9","14.4","11.6","2.2","2.2","1.7","0.6",".",".",".",".",".",".",".",".","0.6"
"Sophomore","","287","3.392","39.7","28.9","18.5","5.6","3.5","2.1","1.4",".",".",".",".",".",".","0.3",".","."
"Junior","","295","3.470","49.8","23.1","14.9","4.7","5.8","0.3","1.0",".",".",".",".",".",".",".",".","0.3"
"Senior","","254","3.437","43.7","27.6","16.9","3.9","3.1","1.2","1.6","1.6",".",".",".",".",".","0.4",".","."
"Undergraduates","","1017","3.472","48.5","24.3","15.8","4.3","3.8","1.3","1.2","0.4",".",".",".",".",".","0.2",".","0.2"
"Special","","12","3.820","50.0","25.0",".",".",".",".",".","16.7",".",".",".",".",".",".","8.3","."
"Graduate","","153","3.790","63.4","19.6","5.9",".",".",".","0.7","8.5",".",".",".","1.3","0.7",".",".","."
"Prof Yr 3","","3","3.000",".",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","3","3.000",".",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","1185","3.513","50.3","23.6","14.6","3.7","3.3","1.1","1.1","1.6",".",".",".","0.2","0.1","0.2","0.1","0.2"
