"CHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"641
Advanced Organic Chemistry","001","","14","3.462","28.6","28.6","35.7",".",".",".",".",".",".",".",".",".","7.1",".",".","."
"661
Chem & Stat Thermodynamics","001","","21","3.548","42.9","23.8","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"664
Phys Chem of Macromolecules","001","","13","3.855","69.2","15.4","7.7",".",".",".",".","7.7",".",".",".",".",".",".",".","."
"665
Biophysical Chemistry","001","","10","3.600","70.0",".","10.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"675
Intro Quantum Chemistry","001","","24","3.729","62.5","20.8","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"681","036","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","047","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","050","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"681","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"682
Senior Honors Thesis","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","022","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","026","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","028","","10","3.958","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","031","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","035","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","036","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","043","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","044","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","047","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","048","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","049","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","050","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","053","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","054","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","058","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","059","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","067","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","45","3.954","93.3","2.2","2.2","2.2",".",".",".",".",".",".",".",".",".",".",".","."
"714
Organometal-Transitn Elemts","001","","12","3.471","50.0","16.7","16.7","8.3","8.3",".",".",".",".",".",".",".",".",".",".","."
"842
Advanced Organic Chemistry","001","","21","3.745","57.1","23.8","9.5",".",".",".",".",".",".",".",".",".",".",".","9.5","."
"843
Advanced Organic Chemistry","001","","16","3.567","25.0","56.3","12.5",".",".",".",".",".",".",".",".",".","6.3",".",".","."
"860","001","","14","3.357","35.7",".","64.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"860","002","","11","3.700","36.4","54.5",".",".",".",".",".","9.1",".",".",".",".",".",".",".","."
"Topics-Physical Chemistry","Course Total","","25","3.559","36.0","24.0","36.0",".",".",".",".","4.0",".",".",".",".",".",".",".","."
"901","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"901","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"April 02, 2013","","","","","","","","","","","","","","","","","","","Page 171 of 399",""
