"BIOCHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","","",""
"691","040","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","046","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"691","053","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","054","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","057","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","059","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","063","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"691","066","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"691","069","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"691","070","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","Course Total","","18","3.972","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"692","044","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","051","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","069","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","Course Total","","3","***","","","","","","","","","","","","","","","",""
"699","008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","037","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","040","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","042","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","044","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","046","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","051","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","053","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","054","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","059","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","060","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","065","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","066","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","069","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","","30","3.774","86.7","3.3","3.3",".",".",".","3.3",".",".",".",".",".",".",".","3.3","."
"711
Sequence Analysis","001","","34","3.409","20.6","38.2","38.2",".",".",".",".","2.9",".",".",".",".",".",".",".","."
"712
Sequence Analysis Lab","001","","14","3.429","35.7","14.3","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"799
Practicum-Biochem Teaching","042","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"800
Prac Nuc Mag Resonance Thry","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"840
Regul Mechanisms-Plant Dev","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"875
Special Topics","001","","23","3.696","65.2","17.4","13.0",".","4.3",".",".",".",".",".",".",".",".",".",".","."
"901
Smr-Nutr&Metabolism (Adv)","001","","25","3.769","32.0","16.0","4.0",".",".",".",".","48.0",".",".",".",".",".",".",".","."
"903
Smr-Membrane Biochem (Adv)","001","","8","4.000","87.5",".",".",".",".",".",".","12.5",".",".",".",".",".",".",".","."
"905
Smr-Biomolec Structur (Adv)","001","","32","3.385","6.3","21.9","9.4","3.1",".",".",".","59.4",".",".",".",".",".",".",".","."
"909
Smr-Enzymology (Advanced)","001","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"April 02, 2013","","","","","","","","","","","","","","","","","","","","Page 13 of 399"
