"TERM : 1052","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Fall 2004-2005","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","",""
"INTERNATIONAL STUDIES","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"504
INTL ST","","","","","","","","","","","","","","","",""
"Intro to International Studies","301
001
158","3.415","23.4","45.6","25.3","3.2","1.9","0.6",".",".",".",".",".",".",".",".   
.   
."
"INTL ST
504","158
Dept. Total","3.415","23.4","45.6","25.3","3.2","1.9","0.6",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"504
INTL ST","","","","","","","","","","","","","","","",""
"Junior","14","3.321",".","64.3","35.7",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Senior","144","3.424","25.7","43.8","24.3","3.5","2.1","0.7",".",".",".",".",".",".","",".  
.  
.  
."
"Undergraduates","158","3.415","23.4","45.6","25.3","3.2","1.9","0.6",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
158","3.415","23.4","45.6","25.3","3.2","1.9","0.6",".",".",".",".",".",".","",".  
.  
.  
."
"April 02, 2013","","","","","","","","","","","","","","","","Page 232 of 399"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
