"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"901","003","39","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr-Teaching of Chemistry","Course Total","42","3.988","97.6","2.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"923","039","4","***","","","","","","","","","",".",".",".",".",".",".","."
"923","157","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Spctroscpy&Spectrochem Anal","Course Total","12","4.000","33.3",".",".",".",".",".",".","66.7",".",".",".",".",".",".",".","."
"941
Synthetic Organic Chemistry","047","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"942
Smr-Physical Organic Chem","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"943
Smr-Bio-Organic Chemistry","036","2","***","","","","","","","","","",".",".",".",".",".",".","."
"945
Seminar-Chemical Biology (Adv)","001","8","4.000","87.5",".",".",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"964
Seminar: Molecular Dynamics","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","001","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","005","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","016","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","026","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","036","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","16","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","048","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","050","11","",".",".",".",".",".",".",".","9.1",".",".",".","90.9",".",".",".","."
"990","058","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","059","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","060","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","063","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","068","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","072","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Organic","Course Total","109","",".",".",".",".",".",".",".","89.0",".",".",".","11.0",".",".",".","."
"991","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","028","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research General","Course Total","3","***","","","","","","","","","","","","","","","",""
"992","001","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","008","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","013","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","021","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","022","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","024","3","***","","","","","","","","","",".",".",".",".",".",".","."
"April 02, 2013","","","","","","","","","","","","","","","","","","Page 172 of 399",""
