"","999
015","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
016","3","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
020","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Independent Studies","Course Total","7","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"LAND ARC
520","Dept. Total","463","3.153","30.7","22.9","18.6","5.2","10.6","2.8","1.7","6.7","",".",".","",".","",".","0.4",".","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","26","2.590","19.2","7.7","26.9","7.7","26.9","7.7","3.8",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","73","2.888","21.9","24.7","17.8","4.1","20.5","6.8","2.7",".","",".",".","",".","",".","1.4",".",".","."
"Junior","","81","2.836","22.2","18.5","24.7","11.1","12.3","4.9","6.2",".","",".",".","",".","",".",".",".",".","."
"Senior","","181","3.287","31.5","27.6","23.8","5.5","8.8","1.1",".","1.1","",".",".","",".","",".",".",".","0.6","."
"Undergraduates","","361","3.047","26.6","23.5","23.0","6.6","13.3","3.6","2.2","0.6","",".",".","",".","",".","0.3",".","0.3","."
"Special","","13","3.540","38.5","23.1","15.4",".","7.7",".",".","15.4","",".",".","",".","",".",".",".",".","."
"Graduate","","88","3.826","45.5","20.5","1.1",".",".",".",".","30.7","",".",".","",".","",".","1.1",".","1.1","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","463","3.153","30.7","22.9","18.6","5.2","10.6","2.8","1.7","6.7","",".",".","",".","",".","0.4",".","0.4","."
