"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","","",""
"990","035","4","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","037","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","038","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","041","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","043","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","045","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","046","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","049","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","050","4","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","053","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","075","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","104","",".",".",".",".","",".","",".","",".","74.0",".",".",".","15.4",".",".","10.6","."
"999","001","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","004","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","008","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","012","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","014","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","017","4","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","020","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","026","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","033","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","035","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","040","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","046","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","050","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","053","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","055","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","060","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","31","3.950","87.1","3.2","3.2",".","",".","",".","",".","3.2",".",".",".",".","3.2",".",".","."
