"REHAB PSYCH & SPECIAL EDU","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"194
RP & SE","","","","","","","","","","","","","","","","","","","","","",""
"Independent Reading","Course Total","3","***","","","","","","","","","","","","","","","","","","",""
"RP & SE
194","Dept. Total","676","3.837","71.0","17.3","3.7","1.3","0.6","0.1","0.1","5.0","",".",".","",".","0.7","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"194
RP & SE","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","64","3.633","54.7","26.6","10.9","6.3","1.6",".",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","66","3.712","60.6","31.8","4.5","1.5",".",".","1.5",".","",".",".","",".",".","",".",".",".","."
"Junior","","108","3.825","76.9","19.4",".","0.9","1.9","0.9",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","223","3.898","81.6","13.0","4.0","0.4","0.4",".",".","0.4","",".",".","",".",".","",".",".",".","."
"Undergraduates","","461","3.826","73.8","19.1","4.1","1.5","0.9","0.2","0.2","0.2","",".",".","",".",".","",".",".",".","."
"Special","","7","3.600","28.6","28.6","14.3",".",".",".",".","28.6","",".",".","",".",".","",".",".",".","."
"Graduate","","208","3.879","66.3","13.0","2.4","1.0",".",".",".","14.9","",".",".","",".","2.4","",".",".",".","."
"","Dept. Total","676","3.837","71.0","17.3","3.7","1.3","0.6","0.1","0.1","5.0","",".",".","",".","0.7","",".",".",".","."
