"","990
030","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
032","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
037","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research","Course Total","27","",".",".",".",".",".",".",".","74.1","",".",".","",".","25.9",".",".",".","."
"DY SCI
292","Dept. Total","297","3.533","63.0","7.1","8.1","3.7","6.7","1.0","0.3","6.7","",".",".","",".","2.4","0.7",".","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"292
DY SCI","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","17","3.673","58.8","29.4","5.9","5.9",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","39","3.436","59.0","12.8","12.8",".","15.4",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","76","3.512","64.5","5.3","14.5","3.9","11.8",".",".",".","",".",".","",".",".",".",".",".","."
"Senior","","83","3.418","62.7","8.4","7.2","8.4","6.0","3.6","1.2",".","",".",".","",".",".","1.2",".","1.2","."
"Undergraduates","","215","3.468","62.3","9.8","10.7","5.1","9.3","1.4","0.5",".","",".",".","",".",".","0.5",".","0.5","."
"Special","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","","80","3.969","63.8",".","1.3",".",".",".",".","25.0","",".",".","",".","8.8","1.3",".",".","."
"","Dept. Total","297","3.533","63.0","7.1","8.1","3.7","6.7","1.0","0.3","6.7","",".",".","",".","2.4","0.7",".","0.3","."
