"L&S","","","","","","","","","","","","","","","","","","","",""
"GENDER AND WOMENS STUDIE Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","",""
"GEN&WS
Dept. Total
963","1117","3.618","53.9","27.2","10.6","2.5","1.6","1.1","0.4","0.3","",".","0.8","",".","0.2","1.2",".","0.3","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","29","3.311","34.5","37.9","6.9",".","6.9","3.4","3.4",".","",".","6.9","",".",".",".",".",".","."
"Sophomore","240","3.558","43.8","39.2","8.8","2.5","2.1","2.1",".",".","",".","1.3","",".",".","0.4",".",".","."
"Junior","312","3.631","56.4","24.4","11.2","2.9","1.6","0.6","0.3",".","",".","1.3","",".",".","1.3",".",".","."
"Senior","486","3.635","57.0","24.3","11.5","2.7","1.2","0.8","0.6","0.4","",".",".","",".",".","1.2",".","0.2","."
"Undergraduates","1067","3.609","53.2","28.0","10.7","2.6","1.7","1.1","0.5","0.2","",".","0.8","",".",".","1.0",".","0.1","."
"Special","8","3.425","25.0","12.5","37.5",".",".",".",".",".","",".",".","",".",".",".",".","25.0","."
"Graduate","42","3.913","76.2","9.5","2.4",".",".",".",".","2.4","",".",".","",".","4.8","4.8",".",".","."
"Dept. Total","1117","3.618","53.9","27.2","10.6","2.5","1.6","1.1","0.4","0.3","",".","0.8","",".","0.2","1.2",".","0.3","."
