"TERM : 1164","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2015-2016","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","","","","","",""
"CONSUMER SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"271
CNSR SCI","","","","","","","","","","","","","","","","","","","","","","",""
"CNSR SCI
271","Dept. Total","1248","3.454","54.4","20.8","12.3","6.1","3.6","1.4","0.5","0.9","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"271
CNSR SCI","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","63","3.374","68.3","9.5","12.7","1.6","3.2","1.6","3.2",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","250","3.550","66.0","14.8","12.0","4.0","2.4","0.4","0.4",".","",".",".","",".","",".","",".",".",".","."
"Junior","","365","3.458","53.7","20.3","12.3","7.9","4.1","1.4","0.3",".","",".",".","",".","",".","",".",".",".","."
"Senior","","555","3.424","48.8","25.4","12.6","6.5","4.0","1.8","0.4","0.5","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","1233","3.454","54.7","20.9","12.4","6.2","3.6","1.4","0.5","0.2","",".",".","",".","",".","",".",".",".","."
"Special","","6","3.667","16.7","16.7",".",".",".",".",".","66.7","",".",".","",".","",".","",".",".",".","."
"Graduate","","9","3.222","33.3",".","11.1",".",".","11.1",".","44.4","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","1248","3.454","54.4","20.8","12.3","6.1","3.6","1.4","0.5","0.9","",".",".","",".","",".","",".",".",".","."
