"TERM : 1164","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Spring 2015-2016","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","",""
"INDUSTRIAL & SYSTEMS ENGR","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","",""
"Integer Optimization","728
001
4","***","","","","","","","","","",".",".",".",".",".",".   
."
"I SY E
490","4
Dept. Total","***","","","","","","","","","",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","",""
"Special","1","***","","","","","","","","","",".",".",".",".",".",".  
."
"Graduate","3","***","","","","","","","","","",".",".",".",".",".",".  
."
"","Dept. Total
4","***","","","","","","","","","",".",".",".",".",".",".  
."
"June 30, 2016","","","","","","","","","","","","","","","","","Page 33 of 435"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"","*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","",""
