"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","","","","","","",""
"999","029","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","035","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","037","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","045","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","047","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","053","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","054","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","055","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","058","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","060","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","061","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","062","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","064","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","066","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","073","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","077","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","091","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","092","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","094","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","39","3.984","59.0","5.1","",".",".","",".","",".","",".","28.2","",".",".",".",".","7.7",".",".","."
