"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"BOTANY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","",""
"860
Plant Cell Biology","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"911
Limnology & Marine Sci Seminar","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"940
Smr-Plant Systematics&Evolutn","001","6","4.000","83.3",".",".",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"950
Seminar-Plant Ecology","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990
Research-Phycology","028","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993
Research-Mycology","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"994","005","3","***","","","","","","","","","",".",".",".",".",".",".","."
"994","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"994","029","3","***","","","","","","","","","",".",".",".",".",".",".","."
"994","031","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Plant Systematics","Course Total","14","",".",".",".",".",".",".",".","57.1",".",".",".","42.9",".",".",".","."
"995","012","5","***","","","","","","","","","",".",".",".",".",".",".","."
"995","020","4","***","","","","","","","","","",".",".",".",".",".",".","."
"995","024","2","***","","","","","","","","","",".",".",".",".",".",".","."
"995","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"995","034","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Plant Ecology","Course Total","14","",".",".",".",".",".",".",".","85.7",".",".",".","14.3",".",".",".","."
"996","021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"996","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"996","030","2","***","","","","","","","","","",".",".",".",".",".",".","."
"996","032","3","***","","","","","","","","","",".",".",".",".",".",".","."
"996","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Plant Physiology","Course Total","9","",".",".",".",".",".",".",".","44.4",".",".",".","55.6",".",".",".","."
