"L&S","","","","","","","","","","","","","","","","","","","",""
"PHILOSOPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","",""
"PHILOS
736","Dept. Total","1610","3.388","36.1","29.9","19.1","5.5","3.9","1.5","1.1","1.4","0.1",".","",".","0.2","0.9","0.1","0.2","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","121","2.940","16.5","22.3","30.6","10.7","14.9","1.7","3.3",".",".",".","",".",".",".",".",".","."
"Sophomore","","466","3.382","34.1","29.6","25.1","5.2","3.4","1.5","0.6",".",".",".","",".",".","0.4",".",".","."
"Junior","","438","3.395","34.5","34.9","17.8","6.2","3.7","1.6","0.9",".",".",".","",".",".",".","0.2",".","0.2"
"Senior","","512","3.467","41.8","31.1","14.5","4.7","2.5","1.6","1.2","1.0",".",".","",".","0.2","1.2",".","0.4","."
"Undergraduates","","1537","3.376","35.4","31.0","19.9","5.7","4.1","1.6","1.1","0.3",".",".","",".","0.1","0.5","0.1","0.1","0.1"
"Special","","8","3.786","37.5",".","12.5",".",".",".",".","25.0",".",".","",".",".",".","12.5","12.5","."
"Graduate","","65","3.924","52.3","6.2","1.5",".",".",".",".","24.6","3.1",".","",".","3.1","9.2",".",".","."
"","Dept. Total","1610","3.388","36.1","29.9","19.1","5.5","3.9","1.5","1.1","1.4","0.1",".","",".","0.2","0.9","0.1","0.2","0.1"
