"EDU","","","","","","","","","","","","","","","","","","",""
"CURRICULUM AND INSTRUCTIO Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","",""
"CURRIC
Dept. Total
272","1889","3.927","72.6","4.3","1.1","0.1","0.2","0.1","0.3","5.6","0.1","11.4","",".","1.1","2.6",".","0.5","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","",""
"Freshmen","8","3.294","75.0",".",".",".",".",".","12.5",".",".",".","",".",".","12.5",".",".","."
"Sophomore","35","3.952","94.3","2.9","2.9",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Junior","218","3.875","77.1","7.8","2.8",".",".",".","0.9",".",".","9.6","",".",".","1.8",".",".","."
"Senior","779","3.923","73.7","5.0","0.9","0.1","0.4","0.1","0.3",".",".","18.7","",".",".","0.8",".",".","."
"Undergraduates","1040","3.909","75.1","5.5","1.3","0.1","0.3","0.1","0.5",".",".","16.1","",".",".","1.1",".",".","."
"Special","194","3.946","87.1","3.1","1.5",".","0.5",".",".",".",".","6.2","",".",".","0.5",".","0.5","."
"Graduate","654","3.957","64.2","2.8","0.6","0.2",".","0.2",".","16.1","0.3","5.7","",".","3.1","5.8",".","1.2","."
"Prof Yr 3","1","***","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","1","***","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","1889","3.927","72.6","4.3","1.1","0.1","0.2","0.1","0.3","5.6","0.1","11.4","",".","1.1","2.6",".","0.5","."
