"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","","",""
"ENGLISH","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"352
ENGL","","","","","","","","","","","","","","","","","","","","","","","",""
"990","052","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","054","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","062","5","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","067","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","069","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","072","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","075","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","077","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","078","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","087","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","089","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","093","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","095","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","096","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","100","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","103","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","110","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","111","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","130","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Dissertation Research","Course Total","87","",".","",".","",".",".","",".","",".","",".","31.0","2.3",".",".","65.5","1.1",".",".","."
"999","012","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","014","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","019","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","072","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","089","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","100","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","130","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Reading for PhD Prelims","Course Total","11","4.000","36.4","",".","",".",".","",".","",".","",".","36.4","9.1",".",".",".",".",".","18.2","."
