"TERM : 1164","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2015-2016","","","","","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","","","",""
"LIFE SCIENCES COMMUNICATIO Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"120
L SC COM","","","","","","","","","","","","","","","","","","","","",""
"L SC COM
Dept. Total
120","691","3.561","49.9","23.4","14.2","4.1","2.7","0.6","0.4","1.0","",".","3.0","",".","",".","0.1","0.1","0.3","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"120
L SC COM","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","56","3.555","50.0","32.1","10.7","1.8","3.6",".","1.8",".","",".",".","",".","",".",".",".",".","."
"Sophomore","113","3.599","51.3","29.2","15.0","1.8","0.9","1.8",".",".","",".",".","",".","",".",".",".",".","."
"Junior","161","3.410","41.0","24.2","21.1","7.5","4.3","0.6","0.6",".","",".",".","",".","",".","0.6",".",".","."
"Senior","304","3.604","57.2","21.7","13.2","4.3","3.0","0.3","0.3",".","",".",".","",".","",".",".",".",".","."
"Undergraduates","634","3.550","51.4","24.6","15.3","4.4","3.0","0.6","0.5",".","",".",".","",".","",".","0.2",".",".","."
"Special","6","3.625","33.3","16.7","16.7",".",".",".",".",".","",".",".","",".","",".",".",".","33.3","."
"Graduate","50","3.873","32.0","10.0",".",".",".",".",".","14.0","",".","42.0","",".","",".",".","2.0",".","."
"Prof Yr 3","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Dept. Total","691","3.561","49.9","23.4","14.2","4.1","2.7","0.6","0.4","1.0","",".","3.0","",".","",".","0.1","0.1","0.3","."
