"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"INTERNATIONAL STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"504
INTL ST","","","","","","","","","","","","","","","","","","","","","","",""
"INTL ST
504","Dept. Total","413","3.346","28.8","26.6","16.2","6.8","2.2","0.7","0.7","0.2","",".","17.4","",".","",".","",".",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"504
INTL ST","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","33","3.205","30.3","27.3","9.1","15.2","3.0",".","3.0",".","",".","9.1","",".","",".","",".",".","3.0","."
"Sophomore","","96","3.362","26.0","31.3","10.4","7.3","2.1","1.0",".",".","",".","21.9","",".","",".","",".",".",".","."
"Junior","","114","3.348","26.3","22.8","19.3","4.4","4.4","0.9",".",".","",".","21.9","",".","",".","",".",".",".","."
"Senior","","161","3.390","32.9","26.7","19.3","6.8","0.6",".","1.2","0.6","",".","11.8","",".","",".","",".",".",".","."
"Undergraduates","","404","3.355","29.2","26.7","16.3","6.9","2.2","0.5","0.7","0.2","",".","16.8","",".","",".","",".",".","0.2","."
"Special","","7","2.409",".","14.3","14.3",".",".","14.3",".",".","",".","57.1","",".","",".","",".",".",".","."
"Graduate","","2","***","","","","","","","","","","",".","",".","",".","",".",".",".","."
"","Dept. Total","413","3.346","28.8","26.6","16.2","6.8","2.2","0.7","0.7","0.2","",".","17.4","",".","",".","",".",".","0.2","."
