"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","",""
"CURRICULUM AND INSTRUCTIO Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","","",""
"","375
001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","375
001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Section Total","","28","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","375
002","","19","3.700","68.4","5.3",".",".",".",".","5.3",".",".",".",".",".","21.1",".",".","."
"","375
006","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Proseminar","Course Total","","52","3.832","84.6","1.9","3.8",".",".",".","1.9",".",".",".",".",".","7.7",".",".","."
"Teach Secondry Schl Math II","394
001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","399
001","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","399
007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
015","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
095","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Independent Study","Course Total","","25","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Teaching Pop Inst Music 2","421
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Theatre for Young Audiences","426
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Meths-Teachng Fam & Consumr Ed","427
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Stdt Teaching World Lang (K-8)","442
001","","10","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Stdt Teaching World Lang(6-12)","443
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Stdt Teaching-Middle School","454
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Stdt Tchg-Health Education","457
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Stdt Tch-His&Soc St Mid Sch","458
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Stdt Tchg Hist&Soc St in HS","459
001","","11","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","463
001","","23","4.000","95.7",".",".",".",".",".",".",".",".",".",".",".","4.3",".",".","."
"","002
463","","12","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Seminar:K-Mid Schl Teaching","Course Total","","35","3.971","91.4","5.7",".",".",".",".",".",".",".",".",".",".","2.9",".",".","."
"","464
001","","23","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","464
002","","10","",".",".",".",".",".",".",".",".",".","90.0",".",".",".",".",".","."
"Stdt Tchg in Elem School","Course Total","","33","",".",".",".",".",".",".",".",".",".","97.0",".",".",".",".",".","."
"Stdt Teaching-Music:Elem","466
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Stdt Teaching-Music:Secndry","467
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"EC/ESL Student Teaching","468
001","","23","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Stdt Teaching Engl-Mid Schl","472
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Elem Sch Phy Ed Stdt Tchg","478
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Secondary-Phys Ed Stdt Tchg","479
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Stdt Teach-Science in H.S.","490
001","","11","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Student Teaching in HS Math","494
001","","6","",".",".",".",".",".",".",".",".",".",".",".",".",".",".","100.0","."
"Stdt Teach Sci-MiddleSchl","495
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Stdt Teaching-English in HS","496
001","","7","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Stdt Teach-Middle Schl Math","497
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Literacy Across the Curriculum","503
001","","7","4.000","85.7",".",".",".",".",".",".",".",".",".",".",".",".",".","14.3","."
"","506
001","","25","3.960","92.0","8.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","506
001","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Section Total","","37","3.973","94.6","5.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
