"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","","",""
"DESIGN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","","",""
"699","041","2","***","","","","","","","","","","",".",".",".",".",".",".","."
"699","043","4","***","","","","","","","","","","",".",".",".",".",".",".","."
"699","046","2","***","","","","","","","","","","",".",".",".",".",".",".","."
"699","047","1","***","","","","","","","","","","",".",".",".",".",".",".","."
"699","049","1","***","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","20","3.686","75.0","5.0","5.0",".",".",".","5.0",".","",".",".",".",".","10.0",".",".","."
"990","002","1","***","","","","","","","","","","",".",".",".",".",".",".","."
"990","013","2","***","","","","","","","","","","",".",".",".",".",".",".","."
"990","030","1","***","","","","","","","","","","",".",".",".",".",".",".","."
"990","032","1","***","","","","","","","","","","",".",".",".",".",".",".","."
"990","033","2","***","","","","","","","","","","",".",".",".",".",".",".","."
"990","044","1","***","","","","","","","","","","",".",".",".",".",".",".","."
"990","045","1","***","","","","","","","","","","",".",".",".",".",".",".","."
"990","047","1","***","","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","10","",".",".",".",".",".",".",".","100.0","",".",".",".",".",".",".",".","."
"999
Independent Study","002","1","***","","","","","","","","","","",".",".",".",".",".",".","."
"DS
359","Dept. Total","545","3.650","61.7","18.9","9.2","2.6","2.0","0.6","1.1","2.2","",".",".",".",".","1.8",".",".","."
