"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","",""
"ART DEPARTMENT","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","",""
"Introduction to Painting","Course Total","","34","3.941","88.2","11.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","224
001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
224","","14","3.769","64.3","14.3","14.3",".",".",".",".","7.1",".",".",".",".",".",".",".","."
"Ceramics I","Course Total","","24","3.870","79.2","8.3","8.3",".",".",".",".","4.2",".",".",".",".",".",".",".","."
"Life Drawing I","232
001","","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Watercolor I","242
001","","11","3.850","63.6","27.3",".",".",".",".",".",".",".",".",".",".",".","9.1",".","."
"","244
001","","6","3.417","33.3","16.7","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","244
002","","9","3.333","55.6","22.2","11.1",".",".",".","11.1",".",".",".",".",".",".",".",".","."
"Art Metal I","Course Total","","15","3.367","46.7","20.0","26.7",".",".",".","6.7",".",".",".",".",".",".",".",".","."
"","302
001","","13","3.818","61.5","15.4","7.7",".",".",".",".",".",".",".",".",".","15.4",".",".","."
"","002
302","","15","3.714","60.0","13.3","20.0",".",".",".",".",".",".",".",".",".","6.7",".",".","."
"Color","Course Total","","28","3.760","60.7","14.3","14.3",".",".",".",".",".",".",".",".",".","10.7",".",".","."
"Relief Printmaking","306
001","","10","3.556","80.0",".",".",".",".",".","10.0",".",".",".",".",".","10.0",".",".","."
"Intermediate Drawing I","312
001","","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sculpture II","314
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Lithography","316
001","","6","3.400","33.3","16.7","16.7","16.7",".",".",".",".",".",".",".",".","16.7",".",".","."
"Intermediate Painting I","322
001","","12","3.708","50.0","41.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ceramics II","324
001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Etching","326
001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Life Drawing II","332
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Wood Working","334
001","","12","3.067","16.7","33.3","33.3","8.3",".",".","8.3",".",".",".",".",".",".",".",".","."
"","336
001","","9","3.714","55.6","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","336
002","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Serigraphy","Course Total","","15","3.831","73.3","20.0","6.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Service Learning in Art","338
001","","22","3.909","86.4","9.1","4.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","341
001","","6","3.833","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","341
002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Sound Dsgn-Perf/Visual Arts","Course Total","","9","3.778","77.8",".","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Watercolor II","342
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","346
001","","11","3.591","45.5","27.3","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","002
346","","14","3.321","35.7","21.4","21.4","14.3","7.1",".",".",".",".",".",".",".",".",".",".","."
"Typography & Communicatn","Course Total","","25","3.440","40.0","24.0","24.0","8.0","4.0",".",".",".",".",".",".",".",".",".",".","."
"Intro to Digital Printmaking","348
001","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Glassworking","354
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","366
001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","366
002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Stage Lighting I","Course Total","","5","***","","","","","","","","","","","","","","","",""
"Set Design I","372
001","","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","376
001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","376
002","","7","3.643","57.1","14.3","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Photography","Course Total","","13","3.808","76.9","7.7","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Internships in Art","393
001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
