"BUS","","","","","","","","","","","","","","","","","","","","",""
"REAL ESTATE & URBAN LAND E Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"239
REAL EST","","","","","","","","","","","","","","","","","","","","",""
"REAL EST
Dept. Total
239","697","3.509","46.8","26.1","17.1","5.6","2.7","0.4","0.3","0.6","",".",".","",".","",".","0.1","0.1","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"239
REAL EST","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","42","3.044","16.7","26.2","21.4","23.8","9.5","2.4",".",".","",".",".","",".","",".",".",".",".","."
"Junior","172","3.303","31.4","25.6","26.7","8.7","5.2","1.2","0.6",".","",".",".","",".","",".",".","0.6",".","."
"Senior","321","3.568","47.7","29.3","15.6","4.4","1.9",".","0.3","0.6","",".",".","",".","",".","0.3",".",".","."
"Undergraduates","535","3.437","40.0","27.9","19.6","7.3","3.6","0.6","0.4","0.4","",".",".","",".","",".","0.2","0.2",".","."
"Special","6","3.893","66.7","16.7",".",".",".",".",".",".","",".",".","",".","",".",".",".","16.7","."
"Graduate","152","3.777","69.1","20.4","9.2",".",".",".",".","1.3","",".",".","",".","",".",".",".",".","."
"Prof Yr 3","4","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","4","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Dept. Total","697","3.509","46.8","26.1","17.1","5.6","2.7","0.4","0.3","0.6","",".",".","",".","",".","0.1","0.1","0.1","."
