"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","",""
"DANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","",""
"Ballet Technique III-B","326
001","9","3.667","44.4","44.4","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Pilates Equipment Lab III","336
001","11","3.773","54.5","45.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sound Dsgn-Perf/Visual Arts","341
002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Dance History II: Contemporary","365
001","12","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","399
003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","399
020","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Project","Course Total","4","***","","","","","","","","","","","","","","","",""
"Dance Therapy Practicum","431
001","9","3.750","77.8",".",".",".","11.1",".",".",".",".",".",".",".","11.1",".",".","."
"Dance Repertory Theater","452
001","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Dance Composition III","455
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Project","463
001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699
004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Project","Course Total","4","***","","","","","","","","","","","","","","","",""
"DANCE
741","Dept. Total","970","3.805","78.8","11.8","4.5","0.8","1.0","0.4","0.5","1.3","0.1",".",".",".","0.7",".",".","."
