"","","","","","","Office of the Registrar","","","","","","",""
"","","","","","","","","","","Facil ID","Comb Enrl","Tot Enrl","Emplid"
"A1","699","010","IND","","","","","","","","0","1","0002602166"
"A1","699","016","IND","","","","","","","","0","2","0002601605"
"A1","699","017","IND","","","","","","","","0","1","0003437439"
"A1","699","020","IND","","","","","","","","0","1","0002600088"
"A1","699","028","IND","","","","","","","","0","1","0002600071"
"A1","699","029","IND","","","","","","","","0","1","0002600382"
"A1","699","031","IND","","","","","","","","0","1","0003031290"
"A1","699","057","IND","","","","","","","","0","1","0003674862"
"A1","699","064","IND","","","","","","","","0","1","0004003575"
"A1","707","001","SEM","14:30","16:30","T","","","","0469 2611","0","8","0002602170"
"A1","725","001","SEM","17:00","19:00","","","","F","0469 5257","0","3","0004616025"
"A1","730","001","SEM","08:50","10:50","","","R","","0469 5257","0","13","0002600026"
"A1","753","001","SEM","","","","","","","","0","8","0002600088"
"A1","755","001","SEM","16:00","18:00","T","","","","0469 5255","16","1","0002600071"
"A1","822","001","SEM","11:00","13:00","","","R","","0469 5257","0","13","0002601605"
"A1","829","001","SEM","18:00","20:30","T","","","","0469 5245","0","16","0002601559"
"A1","855","001","SEM","14:30","16:30","","","","F","0469 5245","0","8","0000560989"
"A1","857","001","SEM","11:00","13:00","","W","","","0469 5255","8","8","0004834207"
"A1","867","001","SEM","11:00","13:00","","W","","","0469 5257","0","14","0002601124"
"A1","868","001","SEM","13:20","15:20","","","","F","0469 5255","0","8","0002600624"
"A1","901","001","SEM","10:00","12:00","T","","","","0469 5257","0","4","0004003575"
"A1","903","001","LEC","14:25","17:25","","W","","","0400 0145","13","1","0002600194"
